,deal_id,snapshot_date,stage,forecast_category,amount,close_date,owner_id,stage_change,stage_start_date,days_in_stage,stalled
1650,deal_533,2024-12-30,Proposal,Best Case,72045,2024-12-09,owner_11,False,2024-12-02,28,False
1651,deal_533,2025-01-06,Negotiation,Best Case,66690,2025-01-09,owner_11,True,2025-01-06,0,False
1652,deal_533,2025-01-13,Negotiation,Best Case,66394,2024-12-09,owner_11,False,2025-01-06,7,False
1653,deal_533,2025-01-20,Negotiation,Best Case,95695,2025-01-09,owner_11,False,2025-01-06,14,False
1654,deal_533,2025-01-27,Negotiation,Best Case,72353,2025-01-09,owner_11,False,2025-01-06,21,False
1655,deal_533,2025-02-03,Closed Won,Closed,82000,2025-02-09,owner_11,True,2025-02-03,0,False
7565,deal_534,2024-02-19,Prospecting,Pipeline,53690,2024-02-07,owner_8,True,2024-02-19,0,False
7566,deal_534,2024-02-26,Prospecting,Pipeline,70207,2024-05-07,owner_8,False,2024-02-19,7,False
7567,deal_534,2024-03-04,Prospecting,Pipeline,56310,2024-02-07,owner_8,False,2024-02-19,14,False
7568,deal_534,2024-03-11,Qualification,Pipeline,65457,2024-03-07,owner_8,True,2024-03-11,0,False
7569,deal_534,2024-03-18,Qualification,Pipeline,59603,2024-02-07,owner_8,False,2024-03-11,7,False
7570,deal_534,2024-03-25,Qualification,Pipeline,67040,2024-06-07,owner_8,False,2024-03-11,14,False
7571,deal_534,2024-04-01,Proposal,Best Case,66525,2024-04-07,owner_8,True,2024-04-01,0,False
580,deal_535,2025-04-21,Prospecting,Pipeline,29301,2025-09-14,owner_1,True,2025-04-21,0,False
581,deal_535,2025-04-28,Prospecting,Pipeline,29301,2025-06-14,owner_1,False,2025-04-21,7,False
582,deal_535,2025-05-05,Qualification,Pipeline,29301,2025-10-14,owner_1,True,2025-05-05,0,False
583,deal_535,2025-05-12,Proposal,Best Case,29301,2025-07-14,owner_1,True,2025-05-12,0,False
584,deal_535,2025-05-19,Proposal,Best Case,29301,2025-07-14,owner_1,False,2025-05-12,7,False
585,deal_535,2025-05-26,Negotiation,Best Case,29301,2025-06-14,owner_1,True,2025-05-26,0,False
586,deal_535,2025-06-02,Closed Lost,Closed,29301,2025-06-14,owner_1,True,2025-06-02,0,False
587,deal_535,2025-06-09,Closed Lost,Closed,29301,2025-08-14,owner_1,False,2025-06-02,7,False
2290,deal_536,2024-12-16,Prospecting,Pipeline,80500,2025-03-22,owner_12,True,2024-12-16,0,False
2291,deal_536,2024-12-23,Prospecting,Pipeline,80500,2025-02-22,owner_12,False,2024-12-16,7,False
2292,deal_536,2024-12-30,Qualification,Pipeline,80500,2024-12-22,owner_12,True,2024-12-30,0,False
2293,deal_536,2025-01-06,Proposal,Best Case,80500,2025-03-22,owner_12,True,2025-01-06,0,False
2294,deal_536,2025-01-13,Negotiation,Best Case,80500,2024-11-22,owner_12,True,2025-01-13,0,False
2295,deal_536,2025-01-20,Closed Won,Closed,80500,2025-01-22,owner_12,True,2025-01-20,0,False
4679,deal_537,2024-12-30,Prospecting,Pipeline,27000,2025-01-16,owner_4,True,2024-12-30,0,False
4680,deal_537,2025-01-06,Proposal,Best Case,27000,2025-01-16,owner_4,True,2025-01-06,0,False
4681,deal_537,2025-01-13,Closed Won,Closed,27000,2025-01-16,owner_4,True,2025-01-13,0,False
3017,deal_538,2024-10-28,Prospecting,Pipeline,117054,2025-01-19,owner_13,True,2024-10-28,0,False
3018,deal_538,2024-11-04,Prospecting,Pipeline,127922,2024-10-19,owner_13,False,2024-10-28,7,False
3019,deal_538,2024-11-11,Prospecting,Pipeline,93889,2025-01-19,owner_13,False,2024-10-28,14,False
3020,deal_538,2024-11-18,Prospecting,Pipeline,121951,2024-11-19,owner_13,False,2024-10-28,21,False
3021,deal_538,2024-11-25,Prospecting,Pipeline,106422,2025-01-19,owner_13,False,2024-10-28,28,False
3022,deal_538,2024-12-02,Prospecting,Pipeline,121008,2025-02-19,owner_13,False,2024-10-28,35,True
3023,deal_538,2024-12-09,Prospecting,Pipeline,122547,2024-11-19,owner_13,False,2024-10-28,42,True
3024,deal_538,2024-12-16,Qualification,Pipeline,109647,2024-12-19,owner_13,True,2024-12-16,0,False
588,deal_539,2024-04-08,Prospecting,Pipeline,35860,2024-08-08,owner_1,True,2024-04-08,0,False
589,deal_539,2024-04-15,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,7,False
590,deal_539,2024-04-22,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,14,False
591,deal_539,2024-04-29,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,21,False
592,deal_539,2024-05-06,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,28,False
593,deal_539,2024-05-13,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,35,True
594,deal_539,2024-05-20,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,42,True
595,deal_539,2024-05-27,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,49,True
596,deal_539,2024-06-03,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,56,True
597,deal_539,2024-06-10,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,63,True
598,deal_539,2024-06-17,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,70,True
599,deal_539,2024-06-24,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,77,True
600,deal_539,2024-07-01,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,84,True
601,deal_539,2024-07-08,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,91,True
602,deal_539,2024-07-15,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,98,True
603,deal_539,2024-07-22,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,105,True
604,deal_539,2024-07-29,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,112,True
605,deal_539,2024-08-05,Prospecting,Pipeline,35860,2024-08-08,owner_1,False,2024-04-08,119,True
790,deal_54,2024-06-03,Prospecting,Pipeline,86869,2024-10-05,owner_10,True,2024-06-03,0,False
791,deal_54,2024-06-10,Prospecting,Pipeline,86869,2024-10-05,owner_10,False,2024-06-03,7,False
792,deal_54,2024-06-17,Prospecting,Pipeline,86869,2024-10-05,owner_10,False,2024-06-03,14,False
793,deal_54,2024-06-24,Prospecting,Pipeline,86869,2024-10-05,owner_10,False,2024-06-03,21,False
794,deal_54,2024-07-01,Prospecting,Pipeline,86869,2024-10-05,owner_10,False,2024-06-03,28,False
795,deal_54,2024-07-08,Prospecting,Pipeline,86869,2024-10-05,owner_10,False,2024-06-03,35,True
796,deal_54,2024-07-15,Prospecting,Pipeline,86869,2024-10-05,owner_10,False,2024-06-03,42,True
797,deal_54,2024-07-22,Prospecting,Pipeline,86869,2024-10-05,owner_10,False,2024-06-03,49,True
798,deal_54,2024-07-29,Prospecting,Pipeline,86869,2024-10-05,owner_10,False,2024-06-03,56,True
799,deal_54,2024-08-05,Qualification,Pipeline,86869,2024-10-05,owner_10,True,2024-08-05,0,False
800,deal_54,2024-08-12,Qualification,Pipeline,86869,2024-10-05,owner_10,False,2024-08-05,7,False
801,deal_54,2024-08-19,Qualification,Pipeline,86869,2024-10-05,owner_10,False,2024-08-05,14,False
802,deal_54,2024-08-26,Qualification,Pipeline,86869,2024-10-05,owner_10,False,2024-08-05,21,False
803,deal_54,2024-09-02,Qualification,Pipeline,86869,2024-10-05,owner_10,False,2024-08-05,28,False
804,deal_54,2024-09-09,Qualification,Pipeline,86869,2024-10-05,owner_10,False,2024-08-05,35,True
805,deal_54,2024-09-16,Qualification,Pipeline,86869,2024-10-05,owner_10,False,2024-08-05,42,True
806,deal_54,2024-09-23,Qualification,Pipeline,86869,2024-10-05,owner_10,False,2024-08-05,49,True
807,deal_54,2024-09-30,Proposal,Best Case,86869,2024-10-05,owner_10,True,2024-09-30,0,False
5632,deal_540,2025-03-10,Prospecting,Pipeline,44288,2025-09-04,owner_5,True,2025-03-10,0,False
5633,deal_540,2025-03-17,Prospecting,Pipeline,44288,2025-09-04,owner_5,False,2025-03-10,7,False
5634,deal_540,2025-03-24,Prospecting,Pipeline,44288,2025-09-04,owner_5,False,2025-03-10,14,False
5635,deal_540,2025-03-31,Prospecting,Pipeline,44288,2025-09-04,owner_5,False,2025-03-10,21,False
5636,deal_540,2025-04-07,Qualification,Pipeline,44288,2025-09-04,owner_5,True,2025-04-07,0,False
5637,deal_540,2025-04-14,Qualification,Pipeline,44288,2025-09-04,owner_5,False,2025-04-07,7,False
5638,deal_540,2025-04-21,Qualification,Pipeline,44288,2025-09-04,owner_5,False,2025-04-07,14,False
5639,deal_540,2025-04-28,Proposal,Best Case,44288,2025-09-04,owner_5,True,2025-04-28,0,False
5640,deal_540,2025-05-05,Proposal,Best Case,44288,2025-09-04,owner_5,False,2025-04-28,7,False
5641,deal_540,2025-05-12,Proposal,Best Case,44288,2025-09-04,owner_5,False,2025-04-28,14,False
5642,deal_540,2025-05-19,Negotiation,Best Case,44288,2025-09-04,owner_5,True,2025-05-19,0,False
5643,deal_540,2025-05-26,Negotiation,Best Case,44288,2025-09-04,owner_5,False,2025-05-19,7,False
5644,deal_540,2025-06-02,Negotiation,Best Case,44288,2025-09-04,owner_5,False,2025-05-19,14,False
5645,deal_540,2025-06-09,Closed Won,Closed,44288,2025-09-04,owner_5,True,2025-06-09,0,False
4682,deal_542,2024-06-24,Prospecting,Pipeline,51883,2024-08-27,owner_4,True,2024-06-24,0,False
4683,deal_542,2024-07-01,Qualification,Pipeline,54621,2024-09-27,owner_4,True,2024-07-01,0,False
4684,deal_542,2024-07-08,Proposal,Best Case,49359,2024-08-27,owner_4,True,2024-07-08,0,False
4685,deal_542,2024-07-15,Negotiation,Best Case,38622,2024-08-27,owner_4,True,2024-07-15,0,False
4686,deal_542,2024-07-22,Closed Lost,Closed,47709,2024-07-27,owner_4,True,2024-07-22,0,False
7572,deal_543,2024-11-25,Prospecting,Pipeline,59326,2025-06-13,owner_8,True,2024-11-25,0,False
7573,deal_543,2024-12-02,Prospecting,Pipeline,59326,2025-03-13,owner_8,False,2024-11-25,7,False
7574,deal_543,2024-12-09,Prospecting,Pipeline,59326,2025-03-13,owner_8,False,2024-11-25,14,False
7575,deal_543,2024-12-16,Prospecting,Pipeline,59326,2025-07-13,owner_8,False,2024-11-25,21,False
7576,deal_543,2024-12-23,Prospecting,Pipeline,59326,2025-07-13,owner_8,False,2024-11-25,28,False
7577,deal_543,2024-12-30,Prospecting,Pipeline,59326,2025-03-13,owner_8,False,2024-11-25,35,True
7578,deal_543,2025-01-06,Prospecting,Pipeline,59326,2025-06-13,owner_8,False,2024-11-25,42,True
7579,deal_543,2025-01-13,Prospecting,Pipeline,59326,2025-04-13,owner_8,False,2024-11-25,49,True
7580,deal_543,2025-01-20,Qualification,Pipeline,59326,2025-06-13,owner_8,True,2025-01-20,0,False
7581,deal_543,2025-01-27,Qualification,Pipeline,59326,2025-04-13,owner_8,False,2025-01-20,7,False
7582,deal_543,2025-02-03,Qualification,Pipeline,59326,2025-06-13,owner_8,False,2025-01-20,14,False
7583,deal_543,2025-02-10,Qualification,Pipeline,59326,2025-07-13,owner_8,False,2025-01-20,21,False
7584,deal_543,2025-02-17,Qualification,Pipeline,59326,2025-06-13,owner_8,False,2025-01-20,28,False
7585,deal_543,2025-02-24,Qualification,Pipeline,59326,2025-04-13,owner_8,False,2025-01-20,35,True
7586,deal_543,2025-03-03,Qualification,Pipeline,59326,2025-06-13,owner_8,False,2025-01-20,42,True
7587,deal_543,2025-03-10,Qualification,Pipeline,59326,2025-06-13,owner_8,False,2025-01-20,49,True
7588,deal_543,2025-03-17,Proposal,Best Case,59326,2025-03-13,owner_8,True,2025-03-17,0,False
7589,deal_543,2025-03-24,Proposal,Best Case,59326,2025-04-13,owner_8,False,2025-03-17,7,False
7590,deal_543,2025-03-31,Proposal,Best Case,59326,2025-04-13,owner_8,False,2025-03-17,14,False
7591,deal_543,2025-04-07,Proposal,Best Case,59326,2025-03-13,owner_8,False,2025-03-17,21,False
7592,deal_543,2025-04-14,Proposal,Best Case,59326,2025-07-13,owner_8,False,2025-03-17,28,False
7593,deal_543,2025-04-21,Proposal,Best Case,59326,2025-04-13,owner_8,False,2025-03-17,35,True
7594,deal_543,2025-04-28,Proposal,Best Case,59326,2025-07-13,owner_8,False,2025-03-17,42,True
7595,deal_543,2025-05-05,Proposal,Best Case,59326,2025-04-13,owner_8,False,2025-03-17,49,True
7596,deal_543,2025-05-12,Negotiation,Commit,59326,2025-05-13,owner_8,True,2025-05-12,0,False
606,deal_544,2025-03-31,Prospecting,Pipeline,22208,2025-08-13,owner_1,True,2025-03-31,0,False
607,deal_544,2025-04-07,Prospecting,Pipeline,19557,2025-08-13,owner_1,False,2025-03-31,7,False
608,deal_544,2025-04-14,Prospecting,Pipeline,21730,2025-05-13,owner_1,False,2025-03-31,14,False
609,deal_544,2025-04-21,Prospecting,Pipeline,19658,2025-09-13,owner_1,False,2025-03-31,21,False
610,deal_544,2025-04-28,Prospecting,Pipeline,20918,2025-06-13,owner_1,False,2025-03-31,28,False
611,deal_544,2025-05-05,Qualification,Pipeline,17184,2025-05-13,owner_1,True,2025-05-05,0,False
612,deal_544,2025-05-12,Qualification,Pipeline,17145,2025-08-13,owner_1,False,2025-05-05,7,False
613,deal_544,2025-05-19,Qualification,Pipeline,18204,2025-05-13,owner_1,False,2025-05-05,14,False
614,deal_544,2025-05-26,Qualification,Pipeline,24289,2025-08-13,owner_1,False,2025-05-05,21,False
615,deal_544,2025-06-02,Qualification,Pipeline,22779,2025-09-13,owner_1,False,2025-05-05,28,False
616,deal_544,2025-06-09,Proposal,Best Case,20829,2025-07-13,owner_1,True,2025-06-09,0,False
4687,deal_545,2024-09-09,Prospecting,Pipeline,14868,2025-02-26,owner_4,True,2024-09-09,0,False
4688,deal_545,2024-09-16,Prospecting,Pipeline,14868,2025-02-26,owner_4,False,2024-09-09,7,False
4689,deal_545,2024-09-23,Prospecting,Pipeline,14868,2025-02-26,owner_4,False,2024-09-09,14,False
4690,deal_545,2024-09-30,Prospecting,Pipeline,14868,2025-02-26,owner_4,False,2024-09-09,21,False
4691,deal_545,2024-10-07,Prospecting,Pipeline,14868,2025-02-26,owner_4,False,2024-09-09,28,False
4692,deal_545,2024-10-14,Prospecting,Pipeline,14868,2025-02-26,owner_4,False,2024-09-09,35,True
4693,deal_545,2024-10-21,Prospecting,Pipeline,14868,2025-02-26,owner_4,False,2024-09-09,42,True
4694,deal_545,2024-10-28,Prospecting,Pipeline,14868,2025-02-26,owner_4,False,2024-09-09,49,True
4695,deal_545,2024-11-04,Qualification,Pipeline,14868,2025-02-26,owner_4,True,2024-11-04,0,False
4696,deal_545,2024-11-11,Qualification,Pipeline,14868,2025-02-26,owner_4,False,2024-11-04,7,False
4697,deal_545,2024-11-18,Qualification,Pipeline,14868,2025-02-26,owner_4,False,2024-11-04,14,False
4698,deal_545,2024-11-25,Qualification,Pipeline,14868,2025-02-26,owner_4,False,2024-11-04,21,False
4699,deal_545,2024-12-02,Qualification,Pipeline,14868,2025-02-26,owner_4,False,2024-11-04,28,False
4700,deal_545,2024-12-09,Qualification,Pipeline,14868,2025-02-26,owner_4,False,2024-11-04,35,True
4701,deal_545,2024-12-16,Qualification,Pipeline,14868,2025-02-26,owner_4,False,2024-11-04,42,True
4702,deal_545,2024-12-23,Qualification,Pipeline,14868,2025-02-26,owner_4,False,2024-11-04,49,True
4703,deal_545,2024-12-30,Proposal,Best Case,14868,2025-02-26,owner_4,True,2024-12-30,0,False
4704,deal_545,2025-01-06,Proposal,Best Case,14868,2025-02-26,owner_4,False,2024-12-30,7,False
4705,deal_545,2025-01-13,Proposal,Best Case,14868,2025-02-26,owner_4,False,2024-12-30,14,False
4706,deal_545,2025-01-20,Proposal,Best Case,14868,2025-02-26,owner_4,False,2024-12-30,21,False
4707,deal_545,2025-01-27,Proposal,Best Case,14868,2025-02-26,owner_4,False,2024-12-30,28,False
4708,deal_545,2025-02-03,Proposal,Best Case,14868,2025-02-26,owner_4,False,2024-12-30,35,True
4709,deal_545,2025-02-10,Proposal,Best Case,14868,2025-02-26,owner_4,False,2024-12-30,42,True
4710,deal_545,2025-02-17,Proposal,Best Case,14868,2025-02-26,owner_4,False,2024-12-30,49,True
4711,deal_545,2025-02-24,Negotiation,Commit,14868,2025-02-26,owner_4,True,2025-02-24,0,False
617,deal_546,2024-03-18,Prospecting,Pipeline,22711,2024-08-26,owner_1,True,2024-03-18,0,False
618,deal_546,2024-03-25,Prospecting,Pipeline,22984,2024-05-26,owner_1,False,2024-03-18,7,False
619,deal_546,2024-04-01,Prospecting,Pipeline,28626,2024-08-26,owner_1,False,2024-03-18,14,False
620,deal_546,2024-04-08,Prospecting,Pipeline,20555,2024-06-26,owner_1,False,2024-03-18,21,False
621,deal_546,2024-04-15,Prospecting,Pipeline,26983,2024-08-26,owner_1,False,2024-03-18,28,False
622,deal_546,2024-04-22,Prospecting,Pipeline,24088,2024-09-26,owner_1,False,2024-03-18,35,True
623,deal_546,2024-04-29,Prospecting,Pipeline,30013,2024-09-26,owner_1,False,2024-03-18,42,True
624,deal_546,2024-05-06,Prospecting,Pipeline,22586,2024-08-26,owner_1,False,2024-03-18,49,True
625,deal_546,2024-05-13,Prospecting,Pipeline,26601,2024-06-26,owner_1,False,2024-03-18,56,True
626,deal_546,2024-05-20,Qualification,Pipeline,27794,2024-09-26,owner_1,True,2024-05-20,0,False
627,deal_546,2024-05-27,Qualification,Pipeline,21732,2024-08-26,owner_1,False,2024-05-20,7,False
628,deal_546,2024-06-03,Qualification,Pipeline,29900,2024-08-26,owner_1,False,2024-05-20,14,False
629,deal_546,2024-06-10,Qualification,Pipeline,22598,2024-09-26,owner_1,False,2024-05-20,21,False
630,deal_546,2024-06-17,Qualification,Pipeline,20702,2024-06-26,owner_1,False,2024-05-20,28,False
631,deal_546,2024-06-24,Qualification,Pipeline,20883,2024-09-26,owner_1,False,2024-05-20,35,True
632,deal_546,2024-07-01,Qualification,Pipeline,20080,2024-06-26,owner_1,False,2024-05-20,42,True
633,deal_546,2024-07-08,Qualification,Pipeline,24471,2024-09-26,owner_1,False,2024-05-20,49,True
634,deal_546,2024-07-15,Qualification,Pipeline,29000,2024-05-26,owner_1,False,2024-05-20,56,True
635,deal_546,2024-07-22,Proposal,Commit,25032,2024-07-26,owner_1,True,2024-07-22,0,False
1117,deal_547,2024-10-07,Prospecting,Pipeline,66539,2024-10-29,owner_10,True,2024-10-07,0,False
1118,deal_547,2024-10-14,Qualification,Pipeline,79672,2024-10-29,owner_10,True,2024-10-14,0,False
1119,deal_547,2024-10-21,Proposal,Best Case,96879,2024-10-29,owner_10,True,2024-10-21,0,False
1120,deal_547,2024-10-28,Negotiation,Best Case,82665,2024-10-29,owner_10,True,2024-10-28,0,False
636,deal_548,2024-09-16,Prospecting,Pipeline,40581,2025-04-20,owner_1,True,2024-09-16,0,False
637,deal_548,2024-09-23,Prospecting,Pipeline,40581,2025-01-20,owner_1,False,2024-09-16,7,False
638,deal_548,2024-09-30,Prospecting,Pipeline,40581,2025-01-20,owner_1,False,2024-09-16,14,False
639,deal_548,2024-10-07,Prospecting,Pipeline,40581,2025-04-20,owner_1,False,2024-09-16,21,False
640,deal_548,2024-10-14,Prospecting,Pipeline,40581,2025-01-20,owner_1,False,2024-09-16,28,False
641,deal_548,2024-10-21,Prospecting,Pipeline,40581,2025-04-20,owner_1,False,2024-09-16,35,True
642,deal_548,2024-10-28,Prospecting,Pipeline,40581,2025-01-20,owner_1,False,2024-09-16,42,True
643,deal_548,2024-11-04,Prospecting,Pipeline,40581,2025-04-20,owner_1,False,2024-09-16,49,True
644,deal_548,2024-11-11,Prospecting,Pipeline,40581,2025-03-20,owner_1,False,2024-09-16,56,True
645,deal_548,2024-11-18,Prospecting,Pipeline,40581,2025-01-20,owner_1,False,2024-09-16,63,True
646,deal_548,2024-11-25,Prospecting,Pipeline,40581,2025-01-20,owner_1,False,2024-09-16,70,True
647,deal_548,2024-12-02,Qualification,Pipeline,40581,2025-01-20,owner_1,True,2024-12-02,0,False
648,deal_548,2024-12-09,Qualification,Pipeline,40581,2024-12-20,owner_1,False,2024-12-02,7,False
649,deal_548,2024-12-16,Qualification,Pipeline,40581,2025-04-20,owner_1,False,2024-12-02,14,False
650,deal_548,2024-12-23,Qualification,Pipeline,40581,2025-04-20,owner_1,False,2024-12-02,21,False
651,deal_548,2024-12-30,Qualification,Pipeline,40581,2025-01-20,owner_1,False,2024-12-02,28,False
652,deal_548,2025-01-06,Qualification,Pipeline,40581,2024-12-20,owner_1,False,2024-12-02,35,True
653,deal_548,2025-01-13,Qualification,Pipeline,40581,2025-04-20,owner_1,False,2024-12-02,42,True
654,deal_548,2025-01-20,Qualification,Pipeline,40581,2024-12-20,owner_1,False,2024-12-02,49,True
655,deal_548,2025-01-27,Qualification,Pipeline,40581,2025-03-20,owner_1,False,2024-12-02,56,True
656,deal_548,2025-02-03,Qualification,Pipeline,40581,2024-12-20,owner_1,False,2024-12-02,63,True
657,deal_548,2025-02-10,Qualification,Pipeline,40581,2025-01-20,owner_1,False,2024-12-02,70,True
658,deal_548,2025-02-17,Proposal,Best Case,40581,2025-02-20,owner_1,True,2025-02-17,0,False
3662,deal_549,2024-02-26,Prospecting,Pipeline,19949,2024-06-07,owner_2,True,2024-02-26,0,False
3663,deal_549,2024-03-04,Prospecting,Pipeline,15569,2024-09-07,owner_2,False,2024-02-26,7,False
3664,deal_549,2024-03-11,Prospecting,Pipeline,15608,2024-06-07,owner_2,False,2024-02-26,14,False
3665,deal_549,2024-03-18,Prospecting,Pipeline,17488,2024-05-07,owner_2,False,2024-02-26,21,False
3666,deal_549,2024-03-25,Prospecting,Pipeline,19253,2024-06-07,owner_2,False,2024-02-26,28,False
3667,deal_549,2024-04-01,Prospecting,Pipeline,20377,2024-08-07,owner_2,False,2024-02-26,35,True
3668,deal_549,2024-04-08,Prospecting,Pipeline,19482,2024-05-07,owner_2,False,2024-02-26,42,True
3669,deal_549,2024-04-15,Prospecting,Pipeline,13871,2024-09-07,owner_2,False,2024-02-26,49,True
3670,deal_549,2024-04-22,Prospecting,Pipeline,14564,2024-05-07,owner_2,False,2024-02-26,56,True
3671,deal_549,2024-04-29,Qualification,Pipeline,15707,2024-05-07,owner_2,True,2024-04-29,0,False
3672,deal_549,2024-05-06,Qualification,Pipeline,14653,2024-09-07,owner_2,False,2024-04-29,7,False
3673,deal_549,2024-05-13,Qualification,Pipeline,16278,2024-08-07,owner_2,False,2024-04-29,14,False
3674,deal_549,2024-05-20,Qualification,Pipeline,14283,2024-08-07,owner_2,False,2024-04-29,21,False
3675,deal_549,2024-05-27,Qualification,Pipeline,14899,2024-06-07,owner_2,False,2024-04-29,28,False
3676,deal_549,2024-06-03,Qualification,Pipeline,17757,2024-06-07,owner_2,False,2024-04-29,35,True
3677,deal_549,2024-06-10,Qualification,Pipeline,15918,2024-09-07,owner_2,False,2024-04-29,42,True
3678,deal_549,2024-06-17,Qualification,Pipeline,17547,2024-09-07,owner_2,False,2024-04-29,49,True
3679,deal_549,2024-06-24,Qualification,Pipeline,19500,2024-09-07,owner_2,False,2024-04-29,56,True
3680,deal_549,2024-07-01,Proposal,Best Case,17122,2024-07-07,owner_2,True,2024-07-01,0,False
3170,deal_55,2024-01-01,Prospecting,Pipeline,50634,2023-11-24,owner_2,True,2024-01-01,0,False
3171,deal_55,2024-01-08,Prospecting,Pipeline,50634,2024-03-24,owner_2,False,2024-01-01,7,False
3172,deal_55,2024-01-15,Prospecting,Pipeline,50634,2024-02-24,owner_2,False,2024-01-01,14,False
3173,deal_55,2024-01-22,Prospecting,Pipeline,50634,2024-01-24,owner_2,False,2024-01-01,21,False
8209,deal_550,2024-08-26,Prospecting,Pipeline,25121,2025-03-08,owner_9,True,2024-08-26,0,False
8210,deal_550,2024-09-02,Prospecting,Pipeline,25121,2025-04-08,owner_9,False,2024-08-26,7,False
8211,deal_550,2024-09-09,Prospecting,Pipeline,25121,2024-12-08,owner_9,False,2024-08-26,14,False
8212,deal_550,2024-09-16,Prospecting,Pipeline,25121,2024-12-08,owner_9,False,2024-08-26,21,False
8213,deal_550,2024-09-23,Prospecting,Pipeline,25121,2024-12-08,owner_9,False,2024-08-26,28,False
8214,deal_550,2024-09-30,Prospecting,Pipeline,25121,2025-03-08,owner_9,False,2024-08-26,35,True
8215,deal_550,2024-10-07,Prospecting,Pipeline,25121,2025-03-08,owner_9,False,2024-08-26,42,True
8216,deal_550,2024-10-14,Prospecting,Pipeline,25121,2025-01-08,owner_9,False,2024-08-26,49,True
8217,deal_550,2024-10-21,Prospecting,Pipeline,25121,2025-04-08,owner_9,False,2024-08-26,56,True
8218,deal_550,2024-10-28,Prospecting,Pipeline,25121,2025-01-08,owner_9,False,2024-08-26,63,True
8219,deal_550,2024-11-04,Prospecting,Pipeline,25121,2024-12-08,owner_9,False,2024-08-26,70,True
8220,deal_550,2024-11-11,Prospecting,Pipeline,25121,2025-04-08,owner_9,False,2024-08-26,77,True
8221,deal_550,2024-11-18,Prospecting,Pipeline,25121,2024-12-08,owner_9,False,2024-08-26,84,True
8222,deal_550,2024-11-25,Prospecting,Pipeline,25121,2025-01-08,owner_9,False,2024-08-26,91,True
8223,deal_550,2024-12-02,Prospecting,Pipeline,25121,2025-04-08,owner_9,False,2024-08-26,98,True
8224,deal_550,2024-12-09,Prospecting,Pipeline,25121,2024-12-08,owner_9,False,2024-08-26,105,True
8225,deal_550,2024-12-16,Prospecting,Pipeline,25121,2025-03-08,owner_9,False,2024-08-26,112,True
8226,deal_550,2024-12-23,Prospecting,Pipeline,25121,2025-01-08,owner_9,False,2024-08-26,119,True
8227,deal_550,2024-12-30,Prospecting,Pipeline,25121,2025-01-08,owner_9,False,2024-08-26,126,True
8228,deal_550,2025-01-06,Prospecting,Pipeline,25121,2025-03-08,owner_9,False,2024-08-26,133,True
8229,deal_550,2025-01-13,Prospecting,Pipeline,25121,2024-12-08,owner_9,False,2024-08-26,140,True
8230,deal_550,2025-01-20,Prospecting,Pipeline,25121,2025-04-08,owner_9,False,2024-08-26,147,True
8231,deal_550,2025-01-27,Prospecting,Pipeline,25121,2025-01-08,owner_9,False,2024-08-26,154,True
8232,deal_550,2025-02-03,Prospecting,Pipeline,25121,2025-02-08,owner_9,False,2024-08-26,161,True
1656,deal_551,2024-07-01,Prospecting,Pipeline,40598,2024-12-14,owner_11,True,2024-07-01,0,False
1657,deal_551,2024-07-08,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,7,False
1658,deal_551,2024-07-15,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,14,False
1659,deal_551,2024-07-22,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,21,False
1660,deal_551,2024-07-29,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,28,False
1661,deal_551,2024-08-05,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,35,True
1662,deal_551,2024-08-12,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,42,True
1663,deal_551,2024-08-19,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,49,True
1664,deal_551,2024-08-26,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,56,True
1665,deal_551,2024-09-02,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,63,True
1666,deal_551,2024-09-09,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,70,True
